110.006857	0.262440131
110.049155	0.264788581
110.092108	0.260508716
110.134482	0.26468814
110.177313	0.262178793
110.219855	0.262516664
110.262411	0.261022124
110.304968	0.260364068
110.347418	0.261632508
110.390417	0.259105391
110.433218	0.260542988
110.4755	0.263340902
110.518362	0.259345826
110.561224	0.261002261
110.60372	0.266541795
110.646658	0.266828226
110.689108	0.270711322
110.732077	0.265148875
110.774786	0.264410597
110.817343	0.264217973
110.861136	0.256441284
110.903418	0.265615162
110.946417	0.26122557
110.989981	0.258084707
111.03237	0.265779802
111.075583	0.263672636
111.118842	0.267827718
111.161765	0.273315247
111.204993	0.272711565
111.247565	0.275279932
111.291464	0.265201995
111.33425	0.272085425
111.377371	0.270938574
111.420004	0.274891414
111.463507	0.269170046
111.507163	0.26684217
111.550406	0.268075843
111.593878	0.266180351
111.63703	0.269148796
111.680243	0.272376066
111.723532	0.273406301
111.767264	0.270198955
111.809714	0.275475757
111.853293	0.264872161
111.896841	0.263554185
111.940237	0.264788282
111.983084	0.269879521
112.026343	0.269723515
112.070059	0.269538961
112.113242	0.275008249
112.157721	0.268365306
112.200415	0.282556187
112.243552	0.281408742
112.287161	0.27864004
112.330603	0.279351868
112.374228	0.276344752
112.4177	0.273301753
112.460959	0.27217274
112.505026	0.266499044
112.548148	0.273067607
112.592001	0.269760688
112.635138	0.276895822
112.678961	0.275572921
112.721915	0.283907765
112.76589	0.280887864
112.809195	0.287454657
112.852927	0.286147225
112.89736	0.281867011
112.940512	0.289431126
112.983954	0.28509713
113.027197	0.284801493
113.071585	0.275927732
113.115805	0.275819352
113.159338	0.279740303
113.20217	0.284203387
113.246634	0.274600108
113.290274	0.281241292
113.333563	0.286426828
113.377463	0.285648415
113.421164	0.28900052
113.464331	0.292746302
113.508887	0.281543311
113.552267	0.286866114
113.596442	0.280299276
113.640494	0.28130417
113.684622	0.280355693
113.728628	0.281651022
113.772498	0.283456479
113.816183	0.286002523
113.860007	0.287383202
113.903433	0.292692401
113.947775	0.288349113
113.991736	0.291707182
114.035284	0.293010468
114.079352	0.28770774
114.123144	0.288567089
114.16712	0.287878134
114.211112	0.288297099
114.25524	0.287305748
114.29888	0.289768547
114.343146	0.285819878
114.387137	0.288719661
114.430792	0.294729077
114.47518	0.293399073
114.51969	0.293902195
114.563391	0.297873973
114.607504	0.293312525
114.651068	0.296066833
114.695822	0.288178056
114.739996	0.292198281
114.783637	0.296594295
114.828558	0.288463964
114.872321	0.296788515
114.916907	0.292968045
114.960577	0.301226718
115.005194	0.296015819
115.049292	0.29927565
115.093161	0.299344656
115.137778	0.293512725
115.182196	0.294845818
115.226019	0.299664082
115.270087	0.298797992
115.313986	0.300136257
115.358435	0.296825685
115.402213	0.30235873
115.446738	0.299262848
115.49108	0.301723516
115.535819	0.299023032
115.579627	0.304581992
115.624136	0.297922306
115.668875	0.294872129
115.712927	0.298722807
115.757208	0.297456469
115.80123	0.299928338
115.845847	0.296938983
115.890311	0.300089902
115.934317	0.304978598
115.978613	0.305199876
116.02384	0.301811054
116.067206	0.316906595
116.112402	0.304717368
116.156699	0.309624266
116.201239	0.305652108
116.245535	0.305286181
116.290015	0.303060464
116.334402	0.303323409
116.378638	0.304809998
116.423163	0.302922102
116.467596	0.303560709
116.512274	0.304159056
116.556433	0.311330545
116.601386	0.308387943
116.646185	0.310096605
116.690771	0.310679162
116.734839	0.313562686
116.779715	0.307598526
116.824316	0.309905876
116.868216	0.315289905
116.912924	0.310165863
116.958121	0.307997346
117.002493	0.3151852
117.047552	0.312648859
117.092078	0.317946937
117.137091	0.315233029
117.18183	0.317778002
117.226446	0.317971029
117.271185	0.31667358
117.316199	0.315158524
117.360739	0.318628185
117.405768	0.315695694
117.450293	0.319578976
117.495306	0.316566989
117.540335	0.316518896
117.584814	0.321789
117.630377	0.31519982
117.675314	0.320545345
117.719916	0.322562871
117.764975	0.318457021
117.809988	0.31881533
117.854285	0.324638119
117.899207	0.320420281
117.944159	0.320670767
117.988928	0.322800446
118.033652	0.323885005
118.078528	0.32342103
118.123984	0.320460608
118.168677	0.327094844
118.213675	0.325451737
118.258643	0.326007376
118.303686	0.325305824
118.348654	0.324884951
118.393927	0.321829432
118.438528	0.326166126
118.48371	0.322419161
118.529028	0.321852774
118.574179	0.323518248
118.61936	0.324363864
118.664206	0.328695284
118.708746	0.332426692
118.75405	0.327270458
118.799094	0.328954492
118.844305	0.327480456
118.889227	0.329909544
118.933936	0.332337692
118.9793	0.328421062
119.024344	0.331163589
119.069479	0.331036892
119.114539	0.332185525
119.159857	0.330359655
119.204428	0.336281829
119.249396	0.333165016
119.295401	0.326040411
119.340247	0.333845295
119.386328	0.324385388
119.430945	0.335192675
119.475729	0.334284197
119.521918	0.324170379
119.567252	0.329862592
119.612204	0.33243955
119.657004	0.33317604
119.702856	0.32548551
119.748557	0.327707299
119.793524	0.334651285
119.838568	0.335183217
119.884085	0.331947911
119.928397	0.341264719
119.974081	0.331400446
120.019263	0.335367117
120.065207	0.329888342
120.110358	0.336182594
120.155508	0.336461433
120.20098	0.334989466
120.246939	0.333014413
120.291678	0.344866072
120.337622	0.338294227
120.382483	0.34788211
120.42832	0.340803127
120.473502	0.344667932
120.518774	0.342414701
120.564612	0.33704564
120.610007	0.338935501
120.655234	0.33928182
120.700751	0.33656431
120.746603	0.333692998
120.79212	0.336049898
120.836966	0.342435952
120.88233	0.341697505
120.927832	0.344022994
120.974081	0.34073585
121.019812	0.345903859
121.064551	0.353302601
121.11019	0.345931014
121.155676	0.346666954
121.201407	0.344543073
121.246741	0.347013817
121.292975	0.339915572
121.338538	0.343801708
121.383856	0.345466248
121.429373	0.346024645
121.474844	0.348485306
121.521094	0.344306219
121.566809	0.348699009
121.611884	0.35311868
121.65798	0.344538394
121.703238	0.350462624
121.749533	0.342514944
121.794379	0.354475671
121.840277	0.347684935
121.886054	0.350084845
121.931403	0.354367904
121.976889	0.354419608
122.023016	0.350721275
122.068259	0.358870227
122.114157	0.354763313
122.159888	0.356870485
122.205756	0.356571802
122.250922	0.363149817
122.296851	0.358475334
122.342627	0.360966342
122.388068	0.36487827
122.433539	0.365844943
122.479285	0.365296454
122.525381	0.36390212
122.570624	0.371336093
122.616538	0.366106305
122.662405	0.366896902
122.707907	0.36917267
122.753668	0.366718447
122.799979	0.362897753
122.845435	0.371192054
122.891379	0.369157589
122.936377	0.378946645
122.982245	0.373258588
123.028479	0.372000699
123.074118	0.378943993
123.11991	0.379244145
123.165945	0.378353562
123.211615	0.381303267
123.257407	0.378946416
123.303503	0.375052257
123.348517	0.383588908
123.395239	0.370005904
123.440939	0.37993026
123.486548	0.382892025
123.533164	0.376884043
123.579153	0.384362906
123.62496	0.388568957
123.671179	0.387409622
123.71633	0.399131995
123.762762	0.389143541
123.808768	0.393981251
123.854407	0.397885449
123.900168	0.397240868
123.946356	0.394796235
123.992071	0.401102062
124.038397	0.399480837
124.084021	0.410455292
124.129645	0.415362519
124.176169	0.412346934
124.221991	0.42265172
124.267523	0.42798465
124.313803	0.422536226
124.359793	0.42652114
124.406104	0.425595269
124.451392	0.437280501
124.497229	0.43327032
124.543372	0.431460348
124.589621	0.431556576
124.63587	0.432408304
124.681937	0.435103658
124.727866	0.438158092
124.773947	0.43771719
124.819418	0.443828351
124.865561	0.436015625
124.911368	0.437248789
124.957724	0.430184727
125.003561	0.433731532
125.04975	0.428934793
125.095602	0.430240075
125.142233	0.420335263
125.188086	0.424857686
125.233633	0.426118134
125.279913	0.417766357
125.326224	0.416050553
125.371588	0.423425128
125.418204	0.410385851
125.464438	0.411749778
125.510153	0.414033943
125.55712	0.400326788
125.602652	0.410416229
125.648581	0.405083095
125.695105	0.398278641
125.740576	0.406257733
125.786597	0.40024191
125.832968	0.395989019
125.879141	0.395588585
125.925085	0.395099922
125.970847	0.394414381
126.017432	0.386224392
126.063788	0.387492728
126.110007	0.388791704
126.1565	0.386369279
126.202673	0.388337093
126.248724	0.38878607
126.295493	0.382936092
126.341238	0.391200732
126.3879	0.382287763
126.433813	0.385635206
126.480383	0.37734992
126.526343	0.380073284
126.572531	0.377161734
126.619208	0.37367787
126.664862	0.382552898
126.711951	0.371505379
126.757147	0.387486555
126.80358	0.378118128
126.849921	0.379323281
126.895972	0.381577899
126.943381	0.370263717
126.988699	0.3868755
127.03559	0.372261334
127.081641	0.376830455
127.128012	0.373170657
127.174262	0.373965532
127.220511	0.374461423
127.266928	0.37405145
127.313315	0.37558203
127.359534	0.378583677
127.40621	0.376454675
127.452948	0.377130177
127.498267	0.389228302
127.545279	0.374897932
127.592078	0.375736207
127.638434	0.37818648
127.684241	0.380992459
127.730872	0.372702813
127.7768	0.377459993
127.823645	0.369274551
127.869925	0.373669262
127.916434	0.372953063
127.963248	0.372189359
128.009329	0.379283012
128.055472	0.379603401
128.102194	0.375245396
128.148733	0.376683591
128.19538	0.375299941
128.241782	0.376570826
128.287878	0.378339071
128.334463	0.373489471
128.38056	0.377334372
128.427161	0.374417269
128.473303	0.379824461
128.520071	0.375491617
128.566779	0.376033491
128.613104	0.379220866
128.65975	0.37608626
128.705969	0.378746312
128.752646	0.374772389
128.799399	0.374202465
128.846426	0.371971098
128.89202	0.383341843
128.938788	0.37295375
128.985129	0.376873239
129.031683	0.376273845
129.078574	0.374304641
129.124945	0.379551764
129.171393	0.379767213
129.218131	0.377851681
129.264471	0.381327928
129.311514	0.375723379
129.357794	0.382275452
129.405066	0.374668498
129.452002	0.377726786
129.49819	0.383971653
129.544623	0.381401831
129.591742	0.37616937
129.63822	0.38209523
129.685217	0.378368161
129.731619	0.383691517
129.77793	0.384813613
129.824912	0.379446183
129.871954	0.379123273
129.918295	0.385529812
129.965643	0.377574455
130.012152	0.384230287
130.058676	0.383740793
130.105093	0.384829688
130.152426	0.377171113
130.198584	0.387588587
130.245413	0.383589642
130.292731	0.380504361
130.339514	0.385419467
130.386359	0.385782046
130.432898	0.388903021
130.480277	0.381734928
130.526129	0.393801115
130.573172	0.383252791
130.620429	0.381028511
130.667258	0.384217716
130.713965	0.384837139
130.760733	0.383705025
130.807272	0.386473857
130.85459	0.381101812
130.900885	0.390545007
130.94779	0.386608724
130.994589	0.388329083
131.042166	0.381995026
131.088187	0.394567458
131.135336	0.384993188
131.182043	0.389289575
131.228644	0.390609751
131.275915	0.384762306
131.32273	0.388331688
131.369711	0.386938866
131.416296	0.391151674
131.463095	0.390609593
131.51055	0.386269579
131.557654	0.390234398
131.604422	0.393787914
131.651465	0.391622721
131.698096	0.394752346
131.744864	0.393280468
131.79209	0.388936767
131.83866	0.394157668
131.885977	0.387224051
131.933142	0.387293825
131.979742	0.391691873
132.026709	0.388483622
132.073904	0.387687462
132.120749	0.392663914
132.167914	0.392512947
132.21456	0.39883545
132.262213	0.390796744
132.309012	0.39707726
132.356284	0.392578783
132.402808	0.39846625
132.450003	0.392959864
132.496695	0.396553838
132.544135	0.389645902
132.591177	0.392506622
132.638388	0.39114217
132.686133	0.388537971
132.73313	0.396647144
132.779684	0.401786029
132.826834	0.397344736
132.873862	0.398694359
132.920996	0.396885102
132.968115	0.395943844
133.014899	0.397578977
133.061896	0.395577403
133.109106	0.393491247
133.15618	0.394281285
133.203162	0.395130509
133.25083	0.390041959
133.297705	0.397656182
133.344275	0.402772954
133.39147	0.399720633
133.438757	0.399928854
133.485998	0.400313442
133.53237	0.40807582
133.580161	0.395244365
133.627509	0.398059662
133.674414	0.399913882
133.721243	0.398911514
133.768729	0.392929969
133.815894	0.395427992
133.862738	0.398390774
133.909964	0.395884015
133.956976	0.399507006
134.004111	0.400711671
134.050711	0.407023836
134.098547	0.397832854
134.145727	0.403882358
134.192877	0.403817749
134.23963	0.407243767
134.286551	0.405541417
134.334357	0.39740745
134.381537	0.401822102
134.428137	0.406903229
134.475256	0.402210587
134.522452	0.402141175
134.569937	0.40074951
134.616553	0.410138969
134.66387	0.405231466
134.710745	0.409928258
134.757269	0.413466396
134.804602	0.406066844
134.852484	0.401177498
134.899741	0.405675368
134.946738	0.406391441
134.994208	0.401933551
135.040228	0.415301536
135.087851	0.401773613
135.135077	0.406451755
135.182349	0.407284862
135.229758	0.407948976
135.277228	0.408963904
135.324332	0.412688612
135.371787	0.409237762
135.418662	0.413875819
135.465674	0.412226164
135.513571	0.403395981
135.56095	0.406365895
135.607474	0.412694618
135.655447	0.399851636
135.70304	0.403459183
135.750098	0.40889246
135.797079	0.41041904
135.844626	0.407323809
135.891638	0.414119316
135.939291	0.409750957
135.98696	0.409976296
136.034033	0.415035453
136.080908	0.416285664
