90.0065	0.193058
90.0411	0.192217
90.076	0.190482
90.11	0.196321
90.145	0.190653
90.179	0.196756
90.214	0.19167
90.2494	0.190009
90.2844	0.193088
90.3187	0.197438
90.3537	0.194122
90.3892	0.191627
90.4233	0.199444
90.4589	0.191127
90.494	0.194581
90.5297	0.19191
90.5646	0.196291
90.5998	0.195202
90.6353	0.193494
90.6698	0.199197
90.7056	0.193089
90.7416	0.192309
90.7772	0.194688
90.8126	0.196852
90.8478	0.197999
90.8835	0.196059
90.9194	0.195316
90.9554	0.194756
90.9906	0.199619
91.0261	0.198262
91.0622	0.194875
91.0982	0.196207
91.1338	0.198793
91.1704	0.19341
91.2062	0.197941
91.2425	0.196257
91.2781	0.200255
91.3149	0.193924
91.3508	0.199994
91.3869	0.199015
91.4226	0.200958
91.4594	0.19562
91.4958	0.198356
91.5323	0.197888
91.5685	0.199517
91.6049	0.199253
91.6411	0.200465
91.6776	0.199539
91.715	0.194663
91.7512	0.202077
91.7876	0.201219
91.8246	0.198321
91.8612	0.200633
91.8977	0.201371
91.9345	0.20026
91.9711	0.201673
92.0081	0.199368
92.0447	0.202434
92.0817	0.200708
92.1188	0.199936
92.1557	0.201902
92.193	0.199969
92.23	0.20198
92.2676	0.198509
92.3042	0.205075
92.3415	0.201393
92.3788	0.201857
92.4156	0.205
92.4531	0.201222
92.4906	0.202039
92.5273	0.206702
92.5647	0.202933
92.6026	0.200486
92.64	0.203614
92.678	0.200947
92.7149	0.206936
92.7525	0.203103
92.7905	0.201223
92.8281	0.204153
92.8653	0.206411
92.903	0.204567
92.9407	0.204563
92.9784	0.204592
93.0168	0.201887
93.0546	0.204813
93.092	0.207869
93.1302	0.203276
93.1679	0.207115
93.2063	0.203172
93.2437	0.208639
93.2823	0.20223
93.3212	0.201613
93.359	0.207547
93.3971	0.20623
93.4357	0.203694
93.4732	0.210171
93.5118	0.204092
93.5502	0.206236
93.5888	0.205493
93.6268	0.209124
93.6659	0.203487
93.7042	0.208087
93.7426	0.207827
93.7809	0.209092
93.8192	0.20869
93.8578	0.208066
93.8967	0.205869
93.9351	0.208727
93.9741	0.20608
94.0126	0.209195
94.0514	0.208547
94.0902	0.208779
94.1294	0.207395
94.1682	0.209324
94.2076	0.206762
94.2463	0.21093
94.2857	0.207598
94.324	0.213336
94.3631	0.209406
94.4024	0.208488
94.441	0.212987
94.4803	0.209086
94.5191	0.212733
94.5583	0.211245
94.5969	0.214469
94.6362	0.21103
94.6761	0.208031
94.7154	0.211214
94.7548	0.211506
94.7943	0.210615
94.8328	0.217228
94.8727	0.20913
94.9123	0.211248
94.9513	0.214004
94.9907	0.212509
95.0304	0.211597
95.0697	0.214212
95.1094	0.212698
95.1497	0.209318
95.1889	0.215806
95.2281	0.215745
95.2677	0.213892
95.3075	0.212727
95.3473	0.213798
95.3865	0.217078
95.4265	0.212711
95.4659	0.216343
95.5057	0.214056
95.5459	0.211994
95.585	0.217883
95.6251	0.213652
95.6658	0.210175
95.7053	0.217631
95.7451	0.21641
95.7855	0.213038
95.8253	0.216837
95.8649	0.217662
95.9051	0.215661
95.9451	0.21627
